hue__tmp_padova_alternaria.id,hue__tmp_padova_alternaria.data,hue__tmp_padova_alternaria.aceraceae,hue__tmp_padova_alternaria.alternaria,hue__tmp_padova_alternaria.altripollini,hue__tmp_padova_alternaria.alnus,hue__tmp_padova_alternaria.ambrosia,hue__tmp_padova_alternaria.artemisia,hue__tmp_padova_alternaria.betulaceae,hue__tmp_padova_alternaria.betula,hue__tmp_padova_alternaria.compositae,hue__tmp_padova_alternaria.corylaceae,hue__tmp_padova_alternaria.cupressaceaetaxaceae,hue__tmp_padova_alternaria.carpinus,hue__tmp_padova_alternaria.castaneasativa,hue__tmp_padova_alternaria.fagaceae,hue__tmp_padova_alternaria.fagussylvatica,hue__tmp_padova_alternaria.gramineae,hue__tmp_padova_alternaria.oleaceae,hue__tmp_padova_alternaria.pinaceae,hue__tmp_padova_alternaria.plantaginaceae,hue__tmp_padova_alternaria.platanaceae,hue__tmp_padova_alternaria.populus,hue__tmp_padova_alternaria.quercus,hue__tmp_padova_alternaria.salicaceae,hue__tmp_padova_alternaria.salix,hue__tmp_padova_alternaria.ulmaceae,hue__tmp_padova_alternaria.urticaceae,hue__tmp_padova_alternaria.tmed,hue__tmp_padova_alternaria.tmin,hue__tmp_padova_alternaria.tmax,hue__tmp_padova_alternaria.precipitazione,hue__tmp_padova_alternaria.umin,hue__tmp_padova_alternaria.umax,hue__tmp_padova_alternaria.classalternaria
559,2015-10-04,0.0,54.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.8,13.2,22.0,5.6,69.0,100.0,medix
560,2015-10-05,0.0,170.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.6,12.3,22.7,0.0,54.0,97.0,alto
561,2015-10-06,0.0,77.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.3,15.1,17.7,2.0,75.0,96.0,medix
562,2015-10-07,0.0,59.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.4,14.6,21.2,4.8,70.0,98.0,medix
563,2015-10-08,0.0,81.0,9.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.1,15.3,22.6,0.6,51.0,95.0,medix
564,2015-10-09,0.0,140.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.2,15.3,20.5,0.0,56.0,88.0,alto
565,2015-10-10,0.0,229.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.1,14.1,18.4,0.0,58.0,82.0,alto
566,2015-10-11,0.0,127.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.5,14.0,20.6,0.0,42.0,86.0,alto
567,2015-10-12,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,12.2,20.4,0.0,57.0,93.0,medix
568,2015-10-13,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,13.0,15.3,13.6,80.0,98.0,medix
569,2015-10-14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,12.1,15.1,12.6,95.0,99.0,bassx
570,2015-10-15,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.1,10.8,16.9,11.4,63.0,97.0,medix
571,2015-10-16,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.3,9.6,13.7,1.0,59.0,97.0,medix
572,2015-10-17,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,7.1,15.9,0.0,55.0,89.0,medix
573,2015-10-18,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,11.2,15.5,1.8,65.0,94.0,medix
574,2015-10-19,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.9,10.0,16.6,3.2,63.0,96.0,medix
575,2015-10-20,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,7.2,17.1,0.0,38.0,92.0,medix
576,2015-10-21,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.3,8.2,16.5,0.0,40.0,86.0,medix
577,2015-10-22,0.0,58.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.8,6.5,15.5,0.0,45.0,84.0,medix
578,2015-10-23,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.5,7.6,17.4,0.0,50.0,90.0,medix
579,2015-10-24,0.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.6,7.5,17.4,0.0,58.0,93.0,medix
580,2015-10-25,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.6,7.5,16.7,0.0,61.0,96.0,medix
581,2015-10-26,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,8.7,18.6,0.0,49.0,95.0,medix
582,2015-10-27,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.7,7.0,17.3,0.0,53.0,97.0,medix
583,2015-10-28,0.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.3,11.8,13.4,3.8,81.0,97.0,medix
584,2015-10-29,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,12.2,14.6,12.4,91.0,98.0,bassx
585,2015-10-30,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.4,9.8,18.2,0.0,61.0,100.0,medix
586,2015-10-31,0.0,72.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.1,9.0,17.7,0.0,40.0,78.0,medix
587,2015-11-01,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,7.5,16.5,0.0,32.0,79.0,bassx
588,2015-11-02,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.6,5.6,15.4,0.0,34.0,82.0,medix
589,2015-11-03,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.4,4.4,15.7,0.0,54.0,92.0,medix
590,2015-11-04,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.6,6.8,13.3,0.0,65.0,94.0,medix
591,2015-11-05,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.3,6.2,16.7,0.0,58.0,96.0,medix
592,2015-11-06,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.9,7.4,18.4,0.0,57.0,98.0,medix
593,2015-11-07,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.5,8.4,19.0,0.0,55.0,98.0,medix
594,2015-11-08,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.4,8.4,18.9,0.0,53.0,98.0,medix
595,2015-11-09,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.9,7.5,16.9,0.0,68.0,98.0,medix
596,2015-11-10,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,7.8,11.3,0.0,96.0,98.0,bassx
597,2015-11-11,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,7.4,11.2,0.0,92.0,99.0,bassx
598,2015-11-12,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.8,6.0,14.5,0.2,74.0,99.0,medix
599,2015-11-13,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.7,9.0,0.2,98.0,99.0,bassx
600,2015-11-14,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.2,8.0,14.0,0.0,73.0,98.0,medix
601,2015-11-15,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.7,9.6,12.8,0.2,77.0,92.0,medix
602,2015-11-16,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.3,9.2,11.7,0.0,77.0,90.0,medix
603,2015-11-17,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.2,8.5,9.8,0.0,84.0,94.0,bassx
604,2015-11-18,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.6,9.2,12.2,0.0,76.0,93.0,bassx
605,2015-11-19,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,9.9,11.7,0.8,73.0,96.0,medix
606,2015-11-20,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,9.5,11.1,0.6,89.0,97.0,bassx
607,2015-11-21,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,5.6,9.9,10.8,85.0,97.0,medix
608,2015-11-22,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,3.5,10.7,0.0,54.0,95.0,bassx
609,2015-11-23,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.6,7.9,0.0,59.0,95.0,bassx
610,2015-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,1.6,8.8,0.0,47.0,86.0,assexxx
611,2015-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.1,5.0,0.0,59.0,88.0,assexxx
612,2015-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,2.9,8.1,0.0,58.0,82.0,assexxx
613,2015-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2,10.6,0.0,38.0,86.0,assexxx
614,2015-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.2,7.9,0.0,62.0,92.0,assexxx
615,2015-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.7,9.0,0.0,59.0,93.0,assexxx
616,2015-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,-0.1,7.8,0.0,65.0,95.0,assexxx
617,2016-01-12,0.0,12.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,4.9,12.7,0.0,53.0,97.0,medix
618,2016-01-13,0.0,33.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,22.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,3.0,13.0,0.0,38.0,96.0,medix
619,2016-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.8,6.3,1.6,72.0,98.0,assexxx
620,2016-01-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,1.5,9.4,0.0,57.0,91.0,assexxx
621,2016-01-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.5,9.8,0.0,33.0,86.0,assexxx
622,2016-01-17,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,-0.8,9.6,0.0,13.0,83.0,bassx
623,2016-01-18,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,-1.8,7.7,0.0,15.0,68.0,bassx
624,2016-01-19,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-2.7,5.7,0.0,36.0,83.0,bassx
625,2016-01-20,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-1.7,5.1,0.0,44.0,73.0,bassx
626,2016-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,-2.4,6.4,0.0,41.0,81.0,assexxx
627,2016-01-22,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.3,5.7,0.0,50.0,75.0,bassx
628,2016-01-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,-0.3,5.9,0.0,48.0,86.0,assexxx
629,2016-01-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,-1.6,6.4,0.0,60.0,89.0,assexxx
630,2016-01-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,-1.0,7.3,0.0,56.0,91.0,assexxx
631,2016-01-26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,-0.2,8.7,0.0,56.0,94.0,bassx
632,2016-01-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.2,10.1,0.0,53.0,96.0,assexxx
633,2016-01-28,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,5.6,9.7,0.0,64.0,81.0,bassx
634,2016-01-29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.3,11.7,0.0,60.0,88.0,assexxx
635,2016-01-30,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,7.6,9.2,1.4,73.0,96.0,bassx
636,2016-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,5.7,8.7,0.0,86.0,98.0,assexxx
637,2016-02-01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,4.9,10.4,0.0,78.0,96.0,assexxx
638,2016-02-02,0.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,6.8,10.9,0.0,79.0,95.0,bassx
639,2016-02-03,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,6.6,8.7,16.4,90.0,98.0,bassx
640,2016-02-04,0.0,4.0,2.0,7.0,0.0,0.0,7.0,0.0,0.0,177.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.7,13.8,0.2,18.0,95.0,bassx
641,2016-02-05,0.0,1.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,74.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.6,2.1,12.2,0.0,49.0,86.0,assexxx
642,2016-02-06,0.0,2.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.8,3.0,12.0,0.0,54.0,94.0,bassx
643,2016-02-07,0.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,4.6,8.7,14.0,85.0,98.0,assexxx
644,2016-02-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,6.6,11.1,6.4,84.0,98.0,assexxx
645,2016-02-09,0.0,2.0,2.0,19.0,0.0,0.0,19.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.7,6.6,10.5,9.8,84.0,98.0,bassx
646,2016-02-10,0.0,11.0,1.0,150.0,0.0,0.0,150.0,0.0,0.0,62.0,53.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.9,5.4,13.4,3.6,36.0,98.0,medix
647,2016-02-11,0.0,4.0,1.0,108.0,0.0,0.0,108.0,0.0,0.0,103.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.3,1.7,11.7,0.0,42.0,93.0,bassx
648,2016-02-12,0.0,1.0,0.0,86.0,0.0,0.0,86.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.4,4.0,9.7,15.6,66.0,98.0,assexxx
649,2016-02-13,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.9,7.3,0.2,76.0,98.0,assexxx
650,2016-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,4.1,7.8,16.0,85.0,100.0,assexxx
651,2016-02-15,0.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.5,6.3,12.5,8.6,69.0,98.0,bassx
652,2016-02-16,0.0,3.0,0.0,124.0,0.0,0.0,124.0,0.0,0.0,13.0,34.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,8.8,6.9,11.6,10.6,62.0,94.0,bassx
