hue__tmp_padova_plantaginaceae.id,hue__tmp_padova_plantaginaceae.data,hue__tmp_padova_plantaginaceae.aceraceae,hue__tmp_padova_plantaginaceae.alternaria,hue__tmp_padova_plantaginaceae.altripollini,hue__tmp_padova_plantaginaceae.alnus,hue__tmp_padova_plantaginaceae.ambrosia,hue__tmp_padova_plantaginaceae.artemisia,hue__tmp_padova_plantaginaceae.betulaceae,hue__tmp_padova_plantaginaceae.betula,hue__tmp_padova_plantaginaceae.compositae,hue__tmp_padova_plantaginaceae.corylaceae,hue__tmp_padova_plantaginaceae.cupressaceaetaxaceae,hue__tmp_padova_plantaginaceae.carpinus,hue__tmp_padova_plantaginaceae.castaneasativa,hue__tmp_padova_plantaginaceae.fagaceae,hue__tmp_padova_plantaginaceae.fagussylvatica,hue__tmp_padova_plantaginaceae.gramineae,hue__tmp_padova_plantaginaceae.oleaceae,hue__tmp_padova_plantaginaceae.pinaceae,hue__tmp_padova_plantaginaceae.plantaginaceae,hue__tmp_padova_plantaginaceae.platanaceae,hue__tmp_padova_plantaginaceae.populus,hue__tmp_padova_plantaginaceae.quercus,hue__tmp_padova_plantaginaceae.salicaceae,hue__tmp_padova_plantaginaceae.salix,hue__tmp_padova_plantaginaceae.ulmaceae,hue__tmp_padova_plantaginaceae.urticaceae,hue__tmp_padova_plantaginaceae.tmed,hue__tmp_padova_plantaginaceae.tmin,hue__tmp_padova_plantaginaceae.tmax,hue__tmp_padova_plantaginaceae.precipitazione,hue__tmp_padova_plantaginaceae.umin,hue__tmp_padova_plantaginaceae.umax,hue__tmp_padova_plantaginaceae.classplantaginaceae
1468,NULL,0.0,308.0,108.0,0.0,59.0,4.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,NULL,5.0,0.0,0.0,0.0,0.0,0.0,NULL,114.0,27.0,21.9,33.7,0.0,41.0,79.0,alto
1469,NULL,0.0,220.0,47.0,0.0,39.0,2.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,NULL,4.0,0.0,0.0,0.0,0.0,0.0,NULL,99.0,25.6,21.1,32.2,0.0,46.0,82.0,alto
1470,NULL,0.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,23.0,20.7,17.8,24.2,29.6,70.0,99.0,medio
1471,NULL,0.0,19.0,25.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,26.0,17.9,15.0,21.7,1.6,45.0,97.0,medio
1472,NULL,0.0,131.0,18.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,NULL,2.0,0.0,0.0,0.0,0.0,0.0,NULL,85.0,19.7,14.0,26.0,0.0,38.0,87.0,medio
1473,NULL,0.0,122.0,13.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,64.0,22.3,16.0,30.3,0.0,33.0,85.0,medio
1474,NULL,0.0,303.0,35.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,NULL,2.0,0.0,0.0,0.0,0.0,0.0,NULL,125.0,23.3,17.1,31.0,0.0,35.0,84.0,medio
1475,NULL,0.0,355.0,22.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,NULL,2.0,0.0,0.0,0.0,0.0,0.0,NULL,107.0,23.5,18.7,29.3,0.0,45.0,85.0,medio
1476,NULL,0.0,324.0,29.0,0.0,14.0,2.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,59.0,22.3,18.9,26.4,12.4,59.0,97.0,medio
1477,NULL,0.0,40.0,14.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,36.0,19.6,16.2,24.4,28.0,68.0,99.0,medio
1478,NULL,0.0,55.0,9.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,45.0,19.3,16.7,24.5,2.8,57.0,100.0,medio
1479,NULL,0.0,82.0,10.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,62.0,19.4,16.0,25.4,8.4,53.0,98.0,assente
1480,NULL,0.0,266.0,9.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,NULL,2.0,0.0,0.0,0.0,0.0,0.0,NULL,89.0,20.5,15.2,27.3,0.0,47.0,97.0,medio
1481,NULL,0.0,694.0,12.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,198.0,22.3,17.3,27.5,0.0,54.0,96.0,assente
1482,NULL,0.0,1084.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,196.0,22.6,18.2,28.0,6.4,50.0,95.0,assente
1483,NULL,0.0,27.0,12.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,94.0,19.8,17.4,23.5,10.0,72.0,99.0,assente
1484,NULL,0.0,268.0,9.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,147.0,22.1,17.3,27.8,0.0,47.0,96.0,medio
1485,NULL,0.0,305.0,11.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,131.0,22.6,17.4,29.5,0.0,50.0,95.0,assente
1486,NULL,0.0,578.0,8.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,157.0,23.5,18.8,30.0,0.0,48.0,93.0,medio
1487,NULL,0.0,470.0,6.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,NULL,2.0,0.0,0.0,0.0,0.0,0.0,NULL,140.0,23.9,19.6,29.7,0.0,53.0,95.0,medio
1488,NULL,0.0,989.0,13.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,317.0,24.1,19.8,30.6,0.0,54.0,93.0,medio
1489,NULL,0.0,912.0,17.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,307.0,23.9,20.5,28.5,0.0,61.0,95.0,medio
1490,NULL,0.0,937.0,13.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,306.0,23.7,19.3,29.8,0.2,47.0,94.0,medio
1491,NULL,0.0,346.0,13.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,178.0,22.5,18.1,27.6,16.6,56.0,98.0,assente
1492,NULL,0.0,275.0,17.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,93.0,22.9,18.9,29.6,0.0,50.0,95.0,medio
1493,NULL,0.0,373.0,10.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,113.0,23.0,18.9,28.9,0.0,51.0,92.0,medio
1494,NULL,0.0,189.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,41.0,22.3,19.1,28.7,2.8,55.0,98.0,assente
1495,NULL,0.0,267.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,71.0,22.2,17.7,28.5,0.0,58.0,98.0,assente
1496,NULL,0.0,369.0,12.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,52.0,23.3,18.7,29.8,0.0,47.0,93.0,assente
1497,NULL,0.0,350.0,3.0,0.0,2.0,4.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,71.0,23.5,18.7,30.5,0.0,45.0,87.0,assente
1498,NULL,0.0,367.0,12.0,0.0,4.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,64.0,22.0,18.0,27.3,0.0,66.0,93.0,assente
1499,NULL,0.0,244.0,10.0,0.0,4.0,3.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,84.0,20.9,17.5,26.8,0.0,63.0,95.0,assente
1500,NULL,0.0,260.0,11.0,0.0,4.0,4.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,21.0,20.0,16.4,24.3,0.0,44.0,96.0,assente
1501,NULL,0.0,57.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,7.0,15.7,12.6,20.1,0.0,28.0,64.0,assente
1502,NULL,0.0,179.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,24.0,13.8,10.7,19.4,0.0,34.0,67.0,assente
1503,NULL,0.0,198.0,6.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,41.0,15.3,9.6,24.6,0.0,35.0,82.0,assente
1504,NULL,0.0,170.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,69.0,17.7,11.5,27.4,0.0,30.0,89.0,assente
1505,NULL,0.0,112.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,33.0,19.5,16.2,23.9,0.0,44.0,68.0,medio
1506,NULL,0.0,129.0,5.0,0.0,6.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,36.0,15.6,12.1,20.9,0.0,36.0,71.0,assente
1507,NULL,0.0,59.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,9.0,12.7,11.0,15.7,53.0,66.0,100.0,assente
1508,NULL,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,17.0,14.1,11.0,20.1,0.8,47.0,100.0,medio
1509,NULL,0.0,36.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,25.0,14.4,9.6,21.6,0.0,50.0,95.0,assente
1510,NULL,0.0,103.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,37.0,16.4,11.5,22.7,0.0,46.0,91.0,assente
1511,NULL,0.0,65.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,7.0,16.7,11.4,22.3,0.2,38.0,85.0,assente
1512,NULL,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,5.0,16.4,14.3,18.6,18.0,70.0,100.0,assente
1513,NULL,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,15.0,17.1,15.2,20.7,0.0,73.0,100.0,assente
1514,NULL,0.0,34.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,32.0,18.0,14.4,23.8,0.0,62.0,100.0,assente
1515,NULL,0.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,9.0,18.7,15.1,23.7,0.0,54.0,98.0,assente
1516,NULL,0.0,169.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,5.0,18.5,15.5,23.3,0.0,53.0,84.0,assente
1517,NULL,0.0,148.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,13.0,17.9,14.1,22.6,0.0,48.0,85.0,assente
1518,NULL,0.0,158.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,15.0,18.5,15.7,24.5,0.0,51.0,93.0,assente
1519,NULL,0.0,240.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,16.0,17.5,13.3,23.1,0.0,51.0,92.0,assente
1520,NULL,0.0,160.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,0.0,NULL,5.0,17.3,13.0,22.7,0.0,48.0,92.0,medio
1521,NULL,0.0,144.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,7.0,17.1,13.4,21.3,0.0,60.0,84.0,assente
1522,NULL,0.0,176.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,7.0,16.7,13.2,21.0,0.0,58.0,86.0,assente
1523,NULL,0.0,140.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,12.0,17.4,15.4,20.1,0.0,62.0,89.0,assente
1524,NULL,0.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,14.0,17.6,14.2,22.3,0.0,58.0,93.0,assente
1525,NULL,0.0,153.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,12.0,17.3,13.4,23.1,0.0,49.0,95.0,assente
1526,NULL,0.0,138.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,7.0,16.5,13.2,21.7,0.0,51.0,90.0,assente
1527,NULL,0.0,119.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,3.0,14.1,10.1,19.7,0.2,65.0,92.0,assente
1528,NULL,0.0,48.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,3.0,12.3,7.4,17.9,0.0,45.0,87.0,assente
1529,NULL,0.0,68.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,13.8,8.4,19.4,0.0,44.0,81.0,assente
1530,NULL,0.0,97.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,13.8,10.1,19.3,0.0,58.0,95.0,assente
1531,NULL,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,2.0,14.7,11.1,19.8,0.0,65.0,97.0,assente
1532,NULL,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,15.7,14.0,18.0,0.0,74.0,90.0,assente
1533,NULL,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,15.4,13.7,17.2,0.0,82.0,97.0,assente
1534,NULL,0.0,35.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,17.5,13.7,20.7,3.0,74.0,97.0,assente
1535,NULL,0.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,16.4,13.5,19.7,45.6,55.0,100.0,assente
1536,NULL,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,2.0,12.8,10.0,17.6,7.8,59.0,100.0,assente
1537,NULL,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,3.0,13.0,9.4,17.1,0.2,66.0,100.0,assente
1538,NULL,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,13.8,12.1,15.5,14.8,74.0,100.0,assente
1539,NULL,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,14.5,13.7,15.7,5.4,95.0,100.0,assente
1540,NULL,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,5.0,16.2,14.3,20.3,0.0,72.0,100.0,assente
1541,NULL,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,5.0,16.5,13.5,20.1,0.0,66.0,97.0,assente
1542,NULL,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,2.0,15.3,13.8,17.5,15.6,81.0,99.0,assente
1543,NULL,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,2.0,16.3,14.9,18.8,0.2,82.0,99.0,assente
1544,NULL,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,2.0,15.6,13.6,18.9,0.6,78.0,100.0,assente
1545,NULL,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,2.0,13.1,10.9,16.1,0.0,91.0,100.0,assente
1546,NULL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,12.4,11.9,12.9,0.2,100.0,100.0,assente
1547,NULL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,12.3,11.3,13.4,0.4,86.0,100.0,assente
1548,NULL,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,2.0,13.4,11.8,14.9,0.2,83.0,98.0,assente
1549,NULL,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,13.8,11.1,16.3,0.0,82.0,100.0,assente
1550,NULL,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,14.4,12.9,15.9,0.0,83.0,98.0,assente
1551,NULL,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,5.0,12.8,10.5,17.5,0.0,66.0,100.0,assente
1552,NULL,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,11.5,9.0,15.6,0.0,59.0,100.0,assente
1553,NULL,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,10.2,7.5,13.1,0.0,47.0,77.0,assente
1554,NULL,0.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,8.5,6.0,12.3,0.0,40.0,71.0,assente
1555,NULL,0.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,6.5,3.5,10.0,0.0,44.0,76.0,assente
1556,NULL,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,5.4,2.0,8.6,1.2,55.0,90.0,assente
1557,NULL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,6.1,3.9,8.1,7.8,72.0,96.0,assente
1558,NULL,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,7.6,4.2,11.7,0.2,66.0,98.0,assente
1559,NULL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,8.8,7.7,10.8,0.8,82.0,100.0,assente
1560,NULL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,9.0,6.6,11.2,16.4,85.0,100.0,assente
1561,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,1.0,11.3,9.4,13.5,12.0,95.0,100.0,assente
1562,NULL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,0.0,0.0,0.0,0.0,0.0,0.0,NULL,3.0,10.6,9.9,11.6,6.0,87.0,100.0,assente
