hue__tmp_padova_alternaria.id,hue__tmp_padova_alternaria.data,hue__tmp_padova_alternaria.aceraceae,hue__tmp_padova_alternaria.alternaria,hue__tmp_padova_alternaria.altripollini,hue__tmp_padova_alternaria.alnus,hue__tmp_padova_alternaria.ambrosia,hue__tmp_padova_alternaria.artemisia,hue__tmp_padova_alternaria.betulaceae,hue__tmp_padova_alternaria.betula,hue__tmp_padova_alternaria.compositae,hue__tmp_padova_alternaria.corylaceae,hue__tmp_padova_alternaria.cupressaceaetaxaceae,hue__tmp_padova_alternaria.carpinus,hue__tmp_padova_alternaria.castaneasativa,hue__tmp_padova_alternaria.fagaceae,hue__tmp_padova_alternaria.fagussylvatica,hue__tmp_padova_alternaria.gramineae,hue__tmp_padova_alternaria.oleaceae,hue__tmp_padova_alternaria.pinaceae,hue__tmp_padova_alternaria.plantaginaceae,hue__tmp_padova_alternaria.platanaceae,hue__tmp_padova_alternaria.populus,hue__tmp_padova_alternaria.quercus,hue__tmp_padova_alternaria.salicaceae,hue__tmp_padova_alternaria.salix,hue__tmp_padova_alternaria.ulmaceae,hue__tmp_padova_alternaria.urticaceae,hue__tmp_padova_alternaria.tmed,hue__tmp_padova_alternaria.tmin,hue__tmp_padova_alternaria.tmax,hue__tmp_padova_alternaria.precipitazione,hue__tmp_padova_alternaria.umin,hue__tmp_padova_alternaria.umax,hue__tmp_padova_alternaria.classalternaria
1479,2018-09-03,0.0,82.0,10.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,19.4,16.0,25.4,8.4,53.0,98.0,medio
1480,2018-09-04,0.0,266.0,9.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,20.5,15.2,27.3,0.0,47.0,97.0,alto
1481,2018-09-05,0.0,694.0,12.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,22.3,17.3,27.5,0.0,54.0,96.0,alto
1482,2018-09-06,0.0,1084.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,22.6,18.2,28.0,6.4,50.0,95.0,alto
1483,2018-09-07,0.0,27.0,12.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,19.8,17.4,23.5,10.0,72.0,99.0,medio
1484,2018-09-08,0.0,268.0,9.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,22.1,17.3,27.8,0.0,47.0,96.0,alto
1485,2018-09-09,0.0,305.0,11.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,22.6,17.4,29.5,0.0,50.0,95.0,alto
1486,2018-09-10,0.0,578.0,8.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,23.5,18.8,30.0,0.0,48.0,93.0,alto
1487,2018-09-11,0.0,470.0,6.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,23.9,19.6,29.7,0.0,53.0,95.0,alto
1488,2018-09-12,0.0,989.0,13.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,24.1,19.8,30.6,0.0,54.0,93.0,alto
1489,2018-09-13,0.0,912.0,17.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,23.9,20.5,28.5,0.0,61.0,95.0,alto
1490,2018-09-14,0.0,937.0,13.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,23.7,19.3,29.8,0.2,47.0,94.0,alto
1491,2018-09-15,0.0,346.0,13.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,22.5,18.1,27.6,16.6,56.0,98.0,alto
1492,2018-09-16,0.0,275.0,17.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,22.9,18.9,29.6,0.0,50.0,95.0,alto
1493,2018-09-17,0.0,373.0,10.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,23.0,18.9,28.9,0.0,51.0,92.0,alto
1496,2018-09-20,0.0,369.0,12.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,23.3,18.7,29.8,0.0,47.0,93.0,alto
1497,2018-09-21,0.0,350.0,3.0,0.0,2.0,4.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,23.5,18.7,30.5,0.0,45.0,87.0,alto
1498,2018-09-22,0.0,367.0,12.0,0.0,4.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,22.0,18.0,27.3,0.0,66.0,93.0,alto
1499,2018-09-23,0.0,244.0,10.0,0.0,4.0,3.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,20.9,17.5,26.8,0.0,63.0,95.0,alto
1500,2018-09-24,0.0,260.0,11.0,0.0,4.0,4.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,16.4,24.3,0.0,44.0,96.0,alto
1501,2018-09-25,0.0,57.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.7,12.6,20.1,0.0,28.0,64.0,medio
1502,2018-09-26,0.0,179.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.8,10.7,19.4,0.0,34.0,67.0,alto
1503,2018-09-27,0.0,198.0,6.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,15.3,9.6,24.6,0.0,35.0,82.0,alto
1504,2018-09-28,0.0,170.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,17.7,11.5,27.4,0.0,30.0,89.0,alto
1505,2018-09-29,0.0,112.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,19.5,16.2,23.9,0.0,44.0,68.0,alto
1506,2018-09-30,0.0,129.0,5.0,0.0,6.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,15.6,12.1,20.9,0.0,36.0,71.0,alto
1507,2018-10-01,0.0,59.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.7,11.0,15.7,53.0,66.0,100.0,medio
1510,2018-10-04,0.0,103.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,16.4,11.5,22.7,0.0,46.0,91.0,alto
1511,2018-10-05,0.0,65.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.7,11.4,22.3,0.2,38.0,85.0,medio
1514,2018-10-08,0.0,34.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,18.0,14.4,23.8,0.0,62.0,100.0,medio
1516,2018-10-10,0.0,169.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.5,15.5,23.3,0.0,53.0,84.0,alto
1517,2018-10-11,0.0,148.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.9,14.1,22.6,0.0,48.0,85.0,alto
1519,2018-10-13,0.0,240.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.5,13.3,23.1,0.0,51.0,92.0,alto
1520,2018-10-14,0.0,160.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.3,13.0,22.7,0.0,48.0,92.0,alto
1708,2019-06-01,0.0,54.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,4.0,0.0,94.0,20.0,31.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,68.0,22.0,13.7,27.7,0.0,37.0,93.0,medio
1724,2019-06-17,0.0,55.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,17.0,24.0,0.0,34.0,6.0,14.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,30.0,25.1,19.7,30.0,0.0,44.0,85.0,medio
1728,2019-06-21,0.0,114.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,23.0,31.0,0.0,50.0,9.0,21.0,31.0,0.0,0.0,8.0,0.0,0.0,0.0,14.0,25.6,20.7,32.1,0.0,48.0,93.0,alto
1733,2019-06-26,0.0,326.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,23.0,25.0,0.0,27.0,0.0,17.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,28.0,21.6,34.1,0.0,47.0,92.0,alto
1734,2019-06-27,0.0,344.0,6.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,0.0,24.0,25.0,0.0,43.0,1.0,22.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,30.2,22.3,37.1,0.0,42.0,92.0,alto
1759,2019-07-26,0.0,199.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,0.0,18.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,28.6,23.1,35.3,0.0,45.0,85.0,alto
1760,2019-07-27,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.1,18.2,29.7,12.2,63.0,96.0,medio
1776,2019-08-12,0.0,162.0,20.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,26.3,22.4,32.1,0.4,60.0,97.0,alto
1777,2019-08-13,0.0,67.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.9,20.3,32.0,4.4,47.0,97.0,medio
1778,2019-08-14,0.0,110.0,16.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.8,18.7,26.6,2.2,44.0,92.0,alto
1779,2019-08-15,0.0,47.0,13.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,22.8,16.9,28.8,0.0,45.0,88.0,medio
1780,2019-08-16,0.0,32.0,13.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,21.7,16.2,28.8,5.4,40.0,97.0,medio
1781,2019-08-17,0.0,107.0,20.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,22.7,16.5,29.4,0.0,44.0,97.0,alto
1783,2019-08-19,0.0,191.0,20.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,24.9,20.0,30.6,0.0,58.0,98.0,alto
1784,2019-08-20,0.0,91.0,17.0,0.0,1.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.5,20.2,32.6,0.0,48.0,96.0,medio
1785,2019-08-21,0.0,227.0,43.0,0.0,2.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,25.6,20.4,31.9,0.0,42.0,95.0,alto
1786,2019-08-22,0.0,70.0,31.0,0.0,43.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,23.9,20.9,28.3,0.0,47.0,83.0,medio
1787,2019-08-23,0.0,90.0,15.0,0.0,39.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,23.0,19.5,27.1,1.8,67.0,95.0,medio
1788,2019-08-24,0.0,146.0,38.0,0.0,50.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,25.3,20.4,31.3,0.0,50.0,94.0,alto
1789,2019-08-25,0.0,108.0,15.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,24.7,19.9,29.9,0.6,50.0,94.0,alto
1790,2019-08-26,0.0,138.0,21.0,0.0,52.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,25.4,20.6,30.6,0.0,53.0,90.0,alto
1791,2019-08-27,0.0,62.0,9.0,0.0,13.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,25.6,20.1,32.2,0.0,45.0,94.0,medio
1792,2019-08-28,0.0,306.0,12.0,0.0,27.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,25.9,21.2,31.7,0.0,50.0,91.0,alto
1793,2019-08-29,0.0,226.0,7.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,26.0,20.5,32.9,0.0,44.0,92.0,alto
1794,2019-08-30,0.0,198.0,15.0,0.0,18.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,26.6,21.7,32.4,0.0,44.0,89.0,alto
1795,2019-08-31,0.0,175.0,29.0,0.0,119.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,26.5,21.9,32.7,0.0,41.0,79.0,alto
1796,2019-09-01,0.0,163.0,15.0,0.0,67.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,26.4,19.5,33.7,0.0,37.0,88.0,alto
1797,2019-09-02,0.0,136.0,7.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,22.7,19.2,27.4,14.0,56.0,96.0,alto
1798,2019-09-03,0.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.7,18.1,26.3,0.0,46.0,87.0,medio
1799,2019-09-04,0.0,85.0,11.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,21.0,15.9,27.3,0.0,40.0,87.0,medio
1800,2019-09-05,0.0,149.0,5.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,21.6,15.4,28.1,0.0,37.0,94.0,alto
1801,2019-09-06,0.0,87.0,7.0,0.0,14.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,18.9,15.7,21.9,9.0,62.0,98.0,medio
1802,2019-09-07,0.0,123.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,19.5,15.0,24.7,0.0,52.0,97.0,alto
1803,2019-09-08,0.0,40.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.1,12.8,19.4,20.0,84.0,97.0,medio
1805,2019-09-10,0.0,110.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,18.8,15.2,24.3,0.0,55.0,93.0,alto
1806,2019-09-11,0.0,66.0,21.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,19.1,13.3,26.0,0.0,40.0,93.0,medio
1807,2019-09-12,0.0,380.0,14.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,20.7,14.7,29.7,0.0,39.0,94.0,alto
1808,2019-09-13,0.0,218.0,13.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,21.5,15.8,29.5,0.0,38.0,94.0,alto
1810,2019-09-15,0.0,433.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,22.0,17.0,28.8,0.0,49.0,95.0,alto
1812,2019-09-17,0.0,773.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,22.7,18.8,27.8,0.0,63.0,97.0,alto
1813,2019-09-18,0.0,319.0,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,20.9,17.3,24.2,1.6,68.0,98.0,alto
1814,2019-09-19,0.0,342.0,8.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,19.2,16.5,23.0,0.0,34.0,76.0,alto
1815,2019-09-20,0.0,187.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,16.0,11.8,20.7,0.0,39.0,86.0,alto
1816,2019-09-21,0.0,146.0,2.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.3,9.8,22.7,0.0,35.0,90.0,alto
1819,2019-09-24,0.0,284.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,18.7,13.5,25.1,0.0,51.0,99.0,alto
1820,2019-09-25,0.0,245.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,17.2,13.7,21.5,0.4,79.0,99.0,alto
1822,2019-09-27,0.0,718.0,1.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,18.6,13.6,24.7,0.0,59.0,99.0,alto
1823,2019-09-28,0.0,488.0,3.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,19.9,16.5,25.2,0.0,63.0,97.0,alto
1824,2019-09-29,0.0,578.0,1.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.4,16.3,25.7,0.0,53.0,99.0,alto
1825,2019-09-30,0.0,602.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.1,14.6,25.3,0.0,59.0,96.0,alto
1826,2019-10-01,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.2,17.8,26.0,0.0,66.0,95.0,alto
1827,2019-10-02,0.0,175.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.4,15.0,21.7,3.4,78.0,99.0,alto
1830,2019-10-05,0.0,117.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.9,10.4,19.9,0.0,52.0,95.0,alto
1832,2019-10-07,0.0,101.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.5,11.3,19.1,3.4,49.0,94.0,alto
1836,2019-10-11,0.0,193.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.8,11.6,21.3,0.0,54.0,97.0,alto
